x,y,z,time,localTime
3.991,-0.183,-0.51,78.581482,1576550500131
3.139,-1.082,0.414,78.684074,1576550500234
1.489,0.295,-0.084,78.684792,1576550500235
-4.725,-1.076,0.168,78.685493,1576550500235
-14.864,-0.546,1.683,78.685936,1576550500236
-23.538,0.357,2.545,78.686317,1576550500236
-32.768,1.954,3.943,78.686676,1576550500236
-32.768,4.207,4.837,78.788261,1576550500338
-32.768,1.899,2.245,78.788528,1576550500338
-32.768,-1.116,1.689,78.894531,1576550500444
-30.586,-1.165,2.197,78.895210,1576550500445
-24.648,-2.103,1.629,78.895691,1576550500445
-15.518,-4.935,1.452,78.896942,1576550500447
-9.894,-7.165,0.372,78.897430,1576550500447
-7.729,-6.491,-0.18,78.897873,1576550500448
-0.54,-5.984,-0.62,78.898438,1576550500448
5.602,-4.336,-1.66,78.898811,1576550500449
6.884,-3.262,-1.641,78.899162,1576550500449
5.679,-2.152,-1.378,78.999794,1576550500550
4.573,-1.781,-0.868,79.000374,1576550500550
4.915,-1.601,-0.786,79.000992,1576550500551
4.76,-0.245,-0.74,79.001747,1576550500551
2.998,1.194,-0.244,79.003555,1576550500553
0.495,2.782,0.608,79.104874,1576550500655
-3.089,4.273,1.074,79.105415,1576550500655
-5.832,4.787,0.754,79.105942,1576550500656
-9.812,4.235,0.941,79.106636,1576550500656
-16.995,4.379,1.036,79.107040,1576550500657
-18.39,5.54,0.306,79.107414,1576550500657
-14.165,6.832,-0.617,79.209335,1576550500759
-10.844,7.306,-1.103,79.209915,1576550500760
-8.249,7.24,-1.136,79.210579,1576550500760
-5.235,5.41,-1.078,79.211060,1576550500761
-3.654,4.413,-1.094,79.211670,1576550500761
-1.379,2.948,-1.115,79.314301,1576550500864
-0.367,2.836,-0.396,79.315445,1576550500865
1.983,1.88,0.135,79.316391,1576550500866
3.648,1.342,0.198,79.316879,1576550500867
5.633,1.231,-0.465,79.317223,1576550500867
8.069,1.891,-1.361,79.317581,1576550500867
6.7,1.729,-1.908,79.419319,1576550500969
-3.529,1.414,-0.874,79.525299,1576550501075
-9.854,0.989,-0.538,79.525856,1576550501076
-18.679,-0.661,0.775,79.526337,1576550501076
-32.768,-0.113,4.219,79.526756,1576550501076
-32.768,-1.143,4.786,79.527161,1576550501077
-32.768,-2.117,5.656,79.527649,1576550501077
-32.768,-0.72,5.048,79.528435,1576550501078
-32.768,0.056,4.392,79.528946,1576550501079
-18.439,-0.948,1.329,79.529373,1576550501079
-9.622,-2.412,-0.524,79.529716,1576550501079
-8.43,-7.876,-1.281,79.629547,1576550501179
-5.044,-7.648,-1.262,79.630058,1576550501180
1.729,-5.866,-2.539,79.630577,1576550501180
5.228,-5.063,-1.538,79.630989,1576550501181
5.779,-5.309,-0.719,79.631485,1576550501181
5.104,-3.471,-0.587,79.734787,1576550501285
4.015,-2.637,-0.02,79.735489,1576550501285
3.063,-1.401,0.496,79.736000,1576550501286
2.359,0.167,0.897,79.736511,1576550501286
2.548,0.72,0.601,79.737152,1576550501287
1.152,2.91,-0.572,79.737625,1576550501287
-1.051,4.18,-0.756,79.839775,1576550501390
-12.119,5.283,0.894,79.840401,1576550501390
-18.839,6.998,1.756,79.840881,1576550501391
-20.497,7.407,1.41,79.841507,1576550501391
-15.033,7.703,0.497,79.841911,1576550501392
-9.514,7.808,-0.724,79.945724,1576550501495
-4.155,7.404,-1.77,79.946320,1576550501496
-2.455,6.877,-2.088,79.946663,1576550501496
-1.233,6.042,-2.004,79.947021,1576550501497
-1.546,4.799,-1.411,79.947411,1576550501497
0.396,2.515,-1.128,80.050774,1576550501601
2.058,1.368,-1.082,80.052498,1576550501602
2.25,-0.036,-0.406,80.053101,1576550501603
2.457,-0.115,-0.078,80.053505,1576550501603
4.052,0.814,-0.815,80.053841,1576550501604
5.726,2.413,-1.916,80.054192,1576550501604
2.459,2.578,-2.131,80.154243,1576550501704
-7.177,1.535,-0.873,80.154930,1576550501705
-23.23,-0.265,2.293,80.156296,1576550501706
-32.768,-0.814,3.408,80.156754,1576550501706
-32.768,0.07,3.847,80.157166,1576550501707
-32.768,-2.599,3.27,80.157722,1576550501707
-32.768,-3.458,3.75,80.259483,1576550501809
-26.209,-4.39,2.708,80.260803,1576550501811
-14.523,-7.511,-0.003,80.261520,1576550501811
-12.786,-9.481,-1.141,80.262131,1576550501812
-10.582,-9.167,-1.078,80.262505,1576550501812
-0.807,-9.764,-1.749,80.365112,1576550501915
5.967,-7.218,-1.089,80.366470,1576550501916
8.058,-5.441,-0.886,80.367020,1576550501917
8.185,-2.63,0.053,80.367340,1576550501917
7.101,-1.028,0.413,80.367683,1576550501917
6.76,0.086,1.062,80.470245,1576550502020
5.173,1.118,1.337,80.471756,1576550502021
3.716,1.678,1.205,80.472496,1576550502022
2.74,1.99,1.332,80.472946,1576550502023
0.808,3.786,-0.322,80.473282,1576550502023
-3.561,4.154,-0.883,80.473610,1576550502023
-11.959,4.331,-0.193,80.573975,1576550502124
-18.298,5.493,0.21,80.574844,1576550502125
-21.773,6.152,0.745,80.575897,1576550502126
-17.325,6.32,0.899,80.576378,1576550502126
-11.64,6.638,0.806,80.576767,1576550502126
-4.944,6.021,0.47,80.577110,1576550502127
-3.122,6.011,0.515,80.679390,1576550502229
-2.391,5.483,-0.705,80.679901,1576550502230
-1.682,4.448,-1.292,80.680328,1576550502230
-1.436,2.791,-0.903,80.682030,1576550502232
-1.258,2.322,-0.204,80.682449,1576550502232
-0.87,2.234,-0.259,80.784973,1576550502335
0.36,3.269,1.146,80.785507,1576550502335
4.208,4.446,-0.194,80.786041,1576550502336
5.685,6.07,-2.516,80.786438,1576550502336
-3.721,5.245,-1.863,80.786842,1576550502337
-14.36,3.73,-1.143,80.889519,1576550502439
-29.483,2.738,0.264,80.890053,1576550502440
-32.768,2.348,2.219,80.890533,1576550502440
-32.768,-2.847,4.115,80.891022,1576550502441
-32.768,-1.954,4.033,80.892311,1576550502442
-32.768,0.398,3.738,80.892746,1576550502442
-17.98,0.118,1.821,80.995178,1576550502545
-7.756,-2.806,-0.848,80.995804,1576550502546
-12.203,-3.763,1.235,80.996292,1576550502546
-4.899,-5.629,0.777,80.996735,1576550502546
4.22,-5.714,-0.467,80.997772,1576550502547
5.138,-4.997,-0.594,81.099869,1576550502650
4.9,-5.58,-0.315,81.100868,1576550502651
4.084,-5.549,-0.266,81.101471,1576550502651
3.5,-5.005,0.287,81.101883,1576550502652
2.003,-3.81,0.799,81.102264,1576550502652
1.835,-3.095,1.026,81.102638,1576550502652
1.201,0.293,0.748,81.203773,1576550502754
1.14,2.265,0.599,81.204346,1576550502754
1.006,4.028,-0.663,81.205742,1576550502755
-5.594,5.919,-1.918,81.206184,1576550502756
-13.595,7.437,-0.942,81.206573,1576550502756
-18.09,8.563,-0.586,81.309387,1576550502859
-15.601,7.909,-0.006,81.310760,1576550502860
-10.613,7.9,0.579,81.311676,1576550502861
-6.091,8.331,0.58,81.312347,1576550502862
-6.664,7.89,0.584,81.312798,1576550502863
-7.063,7.007,0.816,81.313164,1576550502863
-7.012,6.814,0.628,81.415405,1576550502965
-5.937,7.561,0.008,81.415878,1576550502966
-4.458,5.946,0.019,81.416389,1576550502966
-3.413,4.83,-0.384,81.417091,1576550502967
-0.863,4.923,0.346,81.417488,1576550502967
3.094,6.044,0.27,81.520119,1576550503070
4.919,7.961,-0.276,81.520676,1576550503070
-3.187,4.269,1.163,81.521111,1576550503071
-11.727,-0.114,1.184,81.521690,1576550503071
-32.768,-0.512,1.927,81.522255,1576550503072
-32.768,-1.56,1.408,81.522789,1576550503073
-32.768,-3.419,1.247,81.624023,1576550503174
-32.768,-4.714,1.576,81.624496,1576550503174
-25.049,-5.692,0.166,81.625130,1576550503175
-16.865,-6.742,-0.291,81.625999,1576550503176
-10.676,-8.65,0.096,81.626564,1576550503176
-5.305,-7.888,-0.194,81.729004,1576550503279
4.082,-5.075,-1.094,81.729744,1576550503279
6.56,-3.869,-0.656,81.730186,1576550503280
7.755,-5.017,-0.037,81.730896,1576550503281
7.119,-5.825,0.399,81.731445,1576550503281
5.135,-4.572,0.715,81.731888,1576550503282
3.239,-3.152,0.663,81.835548,1576550503385
0.63,-1.558,1.646,81.836098,1576550503386
-2.657,-0.163,2.679,81.836555,1576550503386
-2.995,1.716,0.313,81.836884,1576550503387
-3.565,2.613,-1.047,81.837196,1576550503387
-3.445,4.173,-0.936,81.939522,1576550503489
-3.233,7.301,-1.227,82.044060,1576550503594
-4.069,9.023,-1.776,82.045845,1576550503596
-5.711,10.353,-2.487,82.046555,1576550503596
-6.953,12.031,-3.11,82.047058,1576550503597
-7.429,13.922,-3.299,82.047531,1576550503597
-7.694,14.902,-3.62,82.048294,1576550503598
-7.685,14.892,-2.999,82.048759,1576550503598
-7.864,13.822,-2.613,82.049141,1576550503599
-7.298,11.004,-1.241,82.049477,1576550503599
-6.62,9.783,-1.369,82.049812,1576550503600
-4.718,9.344,-1.499,82.149971,1576550503700
-1.134,10.32,-2.092,82.151299,1576550503701
3.03,11.398,-2.476,82.152016,1576550503702
5.288,11.901,-3.366,82.152489,1576550503702
2.103,8.759,-3.019,82.152901,1576550503703
-12.743,4.196,-0.227,82.255890,1576550503806
-18.553,2.676,-0.305,82.256432,1576550503806
-26.853,-1.02,2.18,82.257011,1576550503807
-31.072,-5.405,3.723,82.257477,1576550503807
-32.636,-4.823,3.739,82.257904,1576550503808
-26.378,-5.847,2.945,82.258499,1576550503808
-17.253,-6.395,2.341,82.359993,1576550503910
-8.644,-6.502,-0.042,82.360596,1576550503910
-6.588,-7.289,-0.341,82.361092,1576550503911
2.575,-7.05,-0.66,82.361595,1576550503911
5.371,-6.585,0.533,82.362007,1576550503912
6.903,-6.22,0.987,82.465569,1576550504015
8.046,-5.204,1.013,82.466393,1576550504016
7.442,-4.282,1.198,82.466919,1576550504017
5.534,-3.74,1.828,82.467354,1576550504017
3.686,-3.474,2.003,82.468269,1576550504018
0.444,-0.557,2.852,82.468666,1576550504018
-0.788,2.338,2.203,82.570328,1576550504120
-1.098,3.518,-0.238,82.570900,1576550504121
-2.054,4.544,-1.496,82.571785,1576550504122
-5.636,6.909,-1.658,82.572502,1576550504122
-14.236,8.083,-1.857,82.573387,1576550504123
-18.067,7.374,-1.301,82.674248,1576550504224
-11.576,6.192,-1.237,82.674805,1576550504225
-6.812,6.732,-1.138,82.675293,1576550504225
-5.417,8.267,-1.382,82.675705,1576550504225
-6.183,7.242,-1.329,82.676071,1576550504226
-6.839,5.496,-0.534,82.676460,1576550504226
-6.679,5.029,-0.101,82.778992,1576550504329
-6.392,6.247,0.066,82.779510,1576550504329
-6.351,6.764,-0.151,82.779999,1576550504330
-5.382,7.676,-1.57,82.780449,1576550504330
-3.448,9.796,-3.165,82.781784,1576550504332
-0.406,11.23,-5.284,82.884575,1576550504434
-2.554,8.496,-4.607,82.886551,1576550504436
-13.434,2.22,-1.312,82.887047,1576550504437
-23.837,2.637,-0.207,82.887428,1576550504437
-32.768,4.125,1.134,82.887779,1576550504438
-31.421,-0.719,2.142,82.888222,1576550504438
32.707,-2.868,2.819,82.989761,1576550504539
-29.683,-1.644,2.311,82.990326,1576550504540
-22.355,-0.502,1.653,82.990753,1576550504540
-14.12,-1.046,1.378,82.991768,1576550504541
-10.497,-3.729,1.245,82.992950,1576550504543
-8.114,-5.658,1.417,83.094460,1576550504644
0.348,-8.106,0.392,83.095062,1576550504645
2.385,-9.762,0.822,83.095490,1576550504645
3.075,-10.348,1.654,83.199478,1576550504749
2.968,-9.214,1.923,83.200020,1576550504750
3.883,-7.41,2.415,83.200432,1576550504750
3.369,-3.995,2.867,83.201103,1576550504751
3.143,-1.939,2.792,83.201729,1576550504751
3.033,1.341,2.083,83.202576,1576550504752
3.055,3.342,0.457,83.202995,1576550504753
2.074,4.851,-1.685,83.203438,1576550504753
-6.259,5.17,-2.866,83.304390,1576550504854
-12.896,5.668,-2.025,83.305115,1576550504855
-17.864,7.038,-1.725,83.306206,1576550504856
-20.316,8.831,-1.587,83.306686,1576550504856
-16.339,9.486,-1.877,83.307060,1576550504857
-9.116,9.247,-1.434,83.410011,1576550504960
-6.182,8.719,-1.072,83.410553,1576550504960
-3.563,8.107,-1.308,83.411034,1576550504961
-1.276,7.292,-1.377,83.411476,1576550504961
-0.927,4.032,-0.324,83.411827,1576550504962
0.538,2.771,-0.104,83.412132,1576550504962
3.876,4.07,-0.93,83.514130,1576550505064
5.612,4.764,-2.105,83.515007,1576550505065
7.993,5.385,-3.37,83.516869,1576550505067
1.634,1.69,-2.83,83.517441,1576550505067
-10.928,-1.831,-1.196,83.518448,1576550505068
32.648,-3.328,3.008,83.620110,1576550505170
-32.768,-4.0,4.21,83.621071,1576550505171
-32.768,-3.703,6.259,83.621704,1576550505171
-32.768,-5.31,6.936,83.622208,1576550505172
-24.922,-6.081,4.843,83.622581,1576550505172
-14.503,-9.47,3.061,83.622986,1576550505173
-10.718,-14.52,2.537,83.724098,1576550505274
-6.384,-15.989,2.055,83.725143,1576550505275
2.528,-10.53,0.163,83.725655,1576550505275
7.229,-4.932,-0.74,83.725998,1576550505276
8.724,-2.158,-0.93,83.726311,1576550505276
9.491,-0.613,-0.48,83.829109,1576550505379
8.639,1.322,-0.087,83.829643,1576550505379
7.291,3.87,0.473,83.830070,1576550505380
6.486,3.953,0.533,83.830620,1576550505380
5.549,2.014,-0.786,83.831802,1576550505382
3.749,1.432,-1.41,83.832680,1576550505382
-0.773,0.96,-0.395,83.933403,1576550505483
-7.346,1.412,-0.264,83.933693,1576550505483
-12.807,2.119,-0.205,83.934135,1576550505484
-21.418,2.248,-1.614,83.934418,1576550505484
-23.464,3.8,-1.687,83.935478,1576550505485
-20.201,5.848,-2.126,84.038956,1576550505589
-13.71,6.498,-1.498,84.039337,1576550505589
-10.587,6.254,-1.198,84.039925,1576550505590
-6.518,5.241,-1.399,84.040161,1576550505590
-4.074,3.725,-1.528,84.040314,1576550505590
-2.608,2.767,-2.009,84.042107,1576550505592
-1.441,3.627,-2.309,84.144066,1576550505694
-1.201,4.173,-1.977,84.144516,1576550505694
-1.644,0.426,-2.073,84.145515,1576550505695
-9.896,-2.648,-0.946,84.145973,1576550505696
-11.286,-2.795,-0.569,84.146309,1576550505696
-16.695,-4.027,0.459,84.249382,1576550505799
-21.659,-2.805,0.582,84.249878,1576550505800
-23.794,-1.911,-0.098,84.250786,1576550505801
-21.887,-1.948,-0.841,84.251762,1576550505801
-19.743,-3.011,-1.558,84.252289,1576550505802
-17.596,-3.156,-1.696,84.252731,1576550505802
-16.059,-2.001,-1.888,84.354492,1576550505904
-13.882,-0.69,-1.88,84.355156,1576550505905
-5.844,1.768,-1.882,84.459740,1576550506009
-1.841,2.499,-1.71,84.460579,1576550506010
0.403,2.928,-1.835,84.461029,1576550506011
-0.112,2.845,-0.761,84.461624,1576550506011
-0.881,2.223,-0.36,84.462044,1576550506012
-1.01,1.709,-0.073,84.462479,1576550506012
-0.005,1.628,-0.336,84.463356,1576550506013
0.598,0.949,-0.403,84.463867,1576550506014
0.155,0.768,-0.859,84.464272,1576550506014
-0.32,0.234,-0.786,84.564369,1576550506114
-1.574,0.08,-0.634,84.564941,1576550506115
-2.434,-0.295,-0.454,84.565445,1576550506115
-5.135,-0.218,-0.896,84.565956,1576550506116
-9.522,0.55,-0.91,84.566330,1576550506116
-11.562,1.301,-1.302,84.669090,1576550506219
-16.031,1.312,-0.228,84.774261,1576550506324
-16.833,2.161,-0.037,84.774956,1576550506325
-17.103,2.757,-0.085,84.775497,1576550506325
-18.124,5.788,0.019,84.776283,1576550506326
-17.196,6.095,-0.254,84.777504,1576550506327
-14.366,5.431,-0.944,84.778137,1576550506328
-12.619,4.248,-1.322,84.778595,1576550506328
-9.75,2.916,-1.116,84.779099,1576550506329
-7.397,1.493,-0.875,84.779465,1576550506329
-5.87,-0.032,-0.152,84.779861,1576550506330
-4.092,-0.232,0.081,84.879219,1576550506429
-3.308,-0.449,0.261,84.879753,1576550506429
-2.755,-0.812,0.183,84.984032,1576550506534
-3.398,-0.439,0.459,84.984291,1576550506534
-4.256,-0.673,1.018,84.984497,1576550506534
-5.206,-0.693,1.603,84.985504,1576550506535
-5.539,-0.533,1.69,84.985764,1576550506535
-6.279,-0.029,2.048,84.986412,1576550506536
-6.789,0.385,1.941,84.987221,1576550506537
-7.06,0.665,2.281,84.988182,1576550506538
-7.204,0.975,2.626,84.988838,1576550506539
-6.921,1.461,2.607,85.088982,1576550506639
-6.122,2.086,2.628,85.090141,1576550506640
-6.079,1.501,2.465,85.092140,1576550506642
-6.365,1.24,2.236,85.092590,1576550506642
-6.334,1.812,1.767,85.092949,1576550506643
-6.723,1.951,1.547,85.193726,1576550506743
-7.587,1.977,0.834,85.194237,1576550506744
-9.259,1.733,-0.006,85.194672,1576550506744
-10.908,2.278,-1.003,85.195206,1576550506745
-11.438,2.983,-2.027,85.195587,1576550506745
-11.675,3.587,-2.922,85.196533,1576550506746
-11.427,3.302,-3.016,85.301308,1576550506851
-10.857,3.221,-3.382,85.302193,1576550506852
-9.64,2.728,-3.189,85.302673,1576550506852
-8.663,2.176,-2.824,85.303123,1576550506853
-8.56,1.901,-2.415,85.303551,1576550506853
-8.219,0.907,-1.44,85.404129,1576550506954
-8.246,0.753,-1.273,85.404617,1576550506954
-8.543,0.41,-0.957,85.405334,1576550506955
-8.12,0.302,-0.74,85.407387,1576550506957
-7.993,-0.121,-1.059,85.408783,1576550506959
-7.999,-0.61,-0.661,85.409340,1576550506959
-7.592,-0.854,-0.825,85.510117,1576550507060
-7.517,-0.69,-0.846,85.510674,1576550507060
-7.042,-0.911,-0.818,85.511093,1576550507061
-7.097,-1.067,-0.781,85.512276,1576550507062
-7.526,-0.713,-0.215,85.512711,1576550507062
-7.952,-0.426,-0.373,85.614624,1576550507164
-7.866,-0.514,-0.333,85.615311,1576550507165
-7.975,-0.082,-0.199,85.615723,1576550507165
-7.765,0.207,-0.521,85.616196,1576550507166
-7.683,0.482,-0.541,85.616653,1576550507166
-8.214,1.138,-0.617,85.616997,1576550507167
-9.954,-0.011,0.053,85.719261,1576550507269
-9.853,0.205,0.043,85.719734,1576550507269
-8.906,0.401,-0.109,85.720184,1576550507270
-8.998,0.806,0.2,85.720604,1576550507270
-9.031,0.963,0.715,85.720932,1576550507271
-8.586,1.554,0.956,85.824532,1576550507374
-7.923,1.43,1.176,85.825264,1576550507375
-7.297,1.558,1.236,85.825874,1576550507376
-6.813,1.392,1.587,85.826416,1576550507376
-6.72,1.354,1.508,85.929703,1576550507479
-6.766,0.942,1.694,85.930191,1576550507480
-6.791,1.15,1.954,85.930588,1576550507480
-7.384,0.755,2.035,85.931038,1576550507481
-7.668,0.69,2.384,85.932068,1576550507482
-7.826,0.849,2.25,85.932762,1576550507482
-8.054,0.85,2.297,85.933372,1576550507483
-7.632,0.646,2.202,85.933754,1576550507483
-7.413,0.706,2.393,86.034630,1576550507584
-7.333,1.069,2.322,86.035271,1576550507585
-7.38,0.944,1.991,86.035744,1576550507585
-7.361,1.014,1.953,86.036339,1576550507586
-7.368,1.319,2.173,86.036690,1576550507586
-7.756,1.389,1.952,86.139610,1576550507689
-7.762,1.192,2.16,86.140137,1576550507690
-7.784,1.167,2.067,86.140594,1576550507690
-7.624,1.172,1.787,86.141090,1576550507691
-7.989,1.393,1.79,86.141663,1576550507691
-7.926,0.908,2.099,86.142342,1576550507692
-8.246,1.027,2.162,86.244835,1576550507795
-8.18,0.839,1.993,86.245407,1576550507795
-8.484,0.431,2.005,86.246010,1576550507796
-8.244,0.422,1.936,86.246582,1576550507796
-7.574,0.465,1.773,86.247070,1576550507797
-7.725,0.459,1.733,86.351028,1576550507901
-7.731,0.609,1.709,86.351845,1576550507902
-7.581,0.228,1.708,86.352478,1576550507902
-7.637,0.219,1.711,86.353058,1576550507903
-7.941,0.211,1.697,86.353386,1576550507903
-8.042,0.252,1.689,86.353889,1576550507904
-7.879,0.547,1.752,86.456902,1576550508007
-7.912,0.581,2.088,86.457581,1576550508007
-7.883,0.581,2.17,86.458382,1576550508008
-7.6,0.396,1.97,86.459999,1576550508010
-7.346,0.421,2.001,86.460495,1576550508010
-7.439,0.392,2.344,86.560631,1576550508110
-7.313,0.519,2.232,86.561623,1576550508111
-8.025,0.165,2.564,86.562340,1576550508112
-8.993,0.373,2.67,86.563843,1576550508114
-9.118,0.292,2.66,86.564285,1576550508114
-9.058,0.247,2.305,86.564636,1576550508114
-7.561,0.232,1.802,86.664993,1576550508215
-7.49,0.163,0.903,86.666420,1576550508216
-7.823,0.108,0.134,86.666931,1576550508217
-8.383,0.004,0.024,86.667343,1576550508217
-9.034,-0.268,-0.81,86.667732,1576550508217
-9.239,-0.088,-0.931,86.770134,1576550508320
-9.253,0.374,-1.159,86.771004,1576550508321
-8.84,0.557,-1.627,86.771698,1576550508321
-9.008,0.388,-1.664,86.772141,1576550508322
-8.596,0.78,-1.643,86.772484,1576550508322
-8.482,0.697,-1.614,86.772812,1576550508323
-7.87,0.749,-1.613,86.874969,1576550508425
-7.695,0.704,-1.614,86.875465,1576550508425
-7.518,0.687,-1.606,86.876053,1576550508426
-7.483,0.692,-1.576,86.876511,1576550508426
-7.156,0.765,-1.586,86.876900,1576550508427
-7.156,1.08,-1.614,86.980446,1576550508530
-7.303,0.727,-1.542,86.981178,1576550508531
-7.339,0.695,-1.215,86.981804,1576550508532
-7.324,0.714,-1.204,86.982246,1576550508532
-7.697,0.751,-1.367,86.982643,1576550508532
-7.795,1.039,-1.307,86.982994,1576550508533
-7.623,0.914,-0.98,87.084290,1576550508634
-7.653,0.989,-0.925,87.085365,1576550508635
-7.641,1.28,-1.15,87.085915,1576550508636
-7.603,1.288,-0.907,87.086403,1576550508636
-7.589,0.971,-0.915,87.086784,1576550508637
-7.965,1.047,-1.05,87.399796,1576550508950
-7.965,0.647,-0.671,87.400352,1576550508950
-7.79,0.485,-0.826,87.400902,1576550508951
-7.105,0.204,-0.476,87.401619,1576550508951
-7.23,0.349,-0.423,87.403252,1576550508953
-7.074,-0.075,-0.566,87.403740,1576550508953
-7.331,-0.107,-0.162,87.404137,1576550508954
-8.044,-0.115,0.035,87.404526,1576550508954
-8.396,0.103,0.31,87.405029,1576550508955
-9.544,0.269,0.416,87.405365,1576550508955
-11.228,4.338,2.108,87.505013,1576550509055
-10.646,5.212,2.004,87.506111,1576550509056
-10.088,5.435,2.047,87.506676,1576550509056
-8.869,5.687,2.329,87.507057,1576550509057
-8.331,5.338,2.029,87.507401,1576550509057
-7.327,5.196,1.741,87.507774,1576550509057
-6.996,4.498,1.503,87.609451,1576550509159
-6.445,3.857,1.215,87.610115,1576550509160
-6.236,3.184,1.31,87.610687,1576550509160
-5.968,2.202,1.133,87.611084,1576550509161
-5.641,1.597,0.68,87.611832,1576550509162
-5.435,1.084,0.788,87.714577,1576550509264
-5.393,0.147,0.498,87.715179,1576550509265
-5.426,0.105,0.834,87.715599,1576550509265
-5.423,-0.357,0.685,87.716095,1576550509266
-5.443,-0.624,1.066,87.716507,1576550509266
-5.465,-0.481,1.136,87.716858,1576550509267
-5.504,-0.791,0.987,87.820045,1576550509370
-5.734,-0.847,1.394,87.820747,1576550509370
-5.92,-0.844,1.244,87.821228,1576550509371
-5.955,-0.492,1.542,87.821938,1576550509372
-5.816,-0.624,1.553,87.822639,1576550509372
-6.487,-0.135,1.634,87.926132,1576550509476
-6.651,-0.344,1.429,87.926750,1576550509476
-7.507,-0.138,1.911,87.927094,1576550509477
-9.016,-0.832,2.169,87.927452,1576550509477
-9.958,-1.056,2.408,87.927780,1576550509478
-11.137,-1.0,2.619,87.928329,1576550509478
-11.402,-1.301,2.615,88.030159,1576550509580
-11.488,-1.34,2.184,88.030960,1576550509581
-11.295,-1.019,1.865,88.032433,1576550509582
-10.161,-1.15,0.94,88.033028,1576550509583
-10.492,-1.388,0.804,88.033463,1576550509583
-10.536,-1.254,0.043,88.134499,1576550509684
-10.607,-1.261,-0.707,88.135216,1576550509685
-11.949,-1.182,-1.07,88.135925,1576550509686
-12.769,-0.965,-0.674,88.136459,1576550509686
-12.646,-0.744,-0.669,88.136818,1576550509687
-11.435,-0.699,-0.892,88.239700,1576550509789
-9.752,-0.842,-0.458,88.240334,1576550509790
-8.097,-0.479,-0.597,88.240883,1576550509791
-6.073,-0.598,-0.135,88.241295,1576550509791
-5.192,-0.566,0.023,88.241806,1576550509792
-4.068,-0.606,-0.011,88.242188,1576550509792
-3.603,-0.422,0.606,88.344582,1576550509894
-3.005,-0.816,0.423,88.345726,1576550509895
-3.15,-0.763,0.414,88.346298,1576550509896
-3.404,-1.016,0.624,88.346771,1576550509896
-3.85,-1.394,0.626,88.347229,1576550509897
-4.768,-1.329,0.771,88.449081,1576550509999
-5.505,-1.296,0.461,88.450180,1576550510000
-6.382,-1.251,0.582,88.451096,1576550510001
-6.834,-1.482,0.565,88.451866,1576550510002
-7.527,-1.85,0.436,88.452499,1576550510002
-8.244,-1.813,0.509,88.453545,1576550510003
-8.89,-1.743,0.707,88.554199,1576550510104
-10.527,-2.256,1.356,88.554947,1576550510105
-10.482,-2.196,1.269,88.555420,1576550510105
-10.554,-1.888,1.617,88.555885,1576550510106
-10.937,-1.107,1.871,88.556374,1576550510106
-12.81,-1.833,2.458,88.659996,1576550510210
-10.318,-0.966,2.433,88.660583,1576550510210
-9.466,-0.655,3.439,88.661087,1576550510211
-10.111,-0.138,4.211,88.661667,1576550510211
-11.898,-0.208,4.811,88.662094,1576550510212
-11.694,0.305,4.769,88.662453,1576550510212
-9.954,1.137,4.334,88.764809,1576550510315
-9.07,0.922,3.997,88.765427,1576550510315
-8.006,0.744,3.851,88.765884,1576550510316
-6.427,0.483,2.815,88.766441,1576550510316
-5.335,0.543,2.227,88.766975,1576550510317
-4.799,0.528,1.494,88.767433,1576550510317
-4.703,0.234,1.189,88.870102,1576550510420
-4.531,0.198,0.93,88.871132,1576550510421
-4.826,0.368,0.946,88.871910,1576550510422
-5.308,0.325,1.34,88.872375,1576550510422
-5.577,0.293,1.182,88.872856,1576550510423
-5.966,-0.106,1.201,88.974533,1576550510524
-6.216,-0.161,1.39,88.975197,1576550510525
-6.287,-0.539,1.406,88.975769,1576550510526
-6.693,-0.521,1.187,88.976280,1576550510526
-6.829,-0.129,1.205,88.976944,1576550510527
-7.195,-0.269,1.235,89.079979,1576550510630
-7.438,-0.262,1.589,89.080498,1576550510630
-7.406,0.072,1.411,89.080971,1576550510631
-7.965,0.367,1.456,89.081741,1576550510631
-8.603,0.144,1.811,89.082253,1576550510632
-9.762,0.281,1.773,89.082695,1576550510632
-10.81,0.028,2.376,89.184410,1576550510734
-11.012,-0.267,2.374,89.185074,1576550510735
-11.014,0.084,2.079,89.290352,1576550510840
-9.79,0.375,1.17,89.290894,1576550510841
-8.316,0.382,0.447,89.291306,1576550510841
-11.157,-1.245,1.586,89.291916,1576550510842
-11.533,-0.986,1.291,89.292282,1576550510842
-10.551,-0.483,0.147,89.395035,1576550510945
-10.463,-0.384,-0.468,89.395699,1576550510945
-11.165,-0.08,-0.858,89.396706,1576550510946
-11.19,0.479,-1.028,89.397240,1576550510947
-9.706,0.746,-1.12,89.397675,1576550510947
-8.543,0.666,-0.73,89.398117,1576550510948
-6.859,0.414,-0.772,89.398521,1576550510948
-5.382,0.161,-0.607,89.400772,1576550510951
-4.297,0.369,-0.616,89.401237,1576550510951
-3.801,0.228,-0.393,89.499130,1576550511049
-4.168,0.448,-0.393,89.604553,1576550511154
-4.375,0.672,-0.599,89.605209,1576550511155
-4.683,1.343,-0.411,89.605728,1576550511155
-4.562,1.647,-0.795,89.606194,1576550511156
-4.842,2.088,-0.74,89.606705,1576550511156
-5.471,2.415,-1.069,89.607338,1576550511157
